406.186	1.17175
407.959	14.4202
409.731	4.21421
411.502	18.5291
413.274	16.4719
415.042	13.1187
416.813	9.87683
418.583	7.68522
420.353	21.2694
422.123	6.21822
423.89	4.04256
425.659	1.6069
427.427	16.2268
429.196	13.1464
430.961	15.7324
432.729	17.2045
434.496	1.22553
436.261	12.6991
438.027	1.48107
439.794	5.70781
441.559	8.87149
443.323	2.78385
445.088	4.12808
446.853	2.81208
448.615	13.2319
450.379	4.45887
452.143	0.744221
453.904	1.32366
455.668	7.12115
457.43	4.22718
459.191	10.9547
460.953	12.6229
462.713	7.53419
464.474	7.82523
466.235	13.2674
467.994	11.1187
469.754	22.758
471.512	1.34239
473.272	4.65332
475.031	3.03281
476.788	2.72588
478.547	5.01243
480.303	6.35837
482.061	2.62574
483.817	0.054985
485.574	7.53687
487.329	6.82679
489.086	7.73178
490.84	3.77587
492.596	5.32228
494.35	7.71572
496.105	4.27572
497.858	15.4167
499.613	5.14913
501.365	0.665802
503.119	5.90957
504.871	4.34242
506.624	10.1911
508.375	20.801
510.128	4.42717
511.878	3.96091
513.63	7.72174
515.38	7.33091
517.129	3.31075
518.88	8.77278
520.628	11.2247
522.379	7.61871
524.127	10.7592
525.874	2.5029
527.623	9.59639
529.37	0.151432
531.117	4.04273
532.865	14.8337
534.611	12.2216
536.359	1.03142
538.104	3.57525
539.849	1.02183
541.596	15.5946
543.34	20.1137
545.084	10.5945
546.827	10.713
548.573	8.14747
550.315	0.753662
552.058	0.249004
553.802	4.20042
555.544	11.7588
557.286	7.04987
559.027	5.09548
560.77	13.2919
562.511	6.01513
564.251	3.92182
565.991	8.22779
567.732	4.49239
569.472	1.16803
571.211	16.6364
572.949	5.08308
574.687	9.16389
576.427	8.91611
578.165	2.58246
579.902	13.299
581.639	2.0735
583.376	16.0483
585.114	1.74036
586.85	4.10805
588.586	5.39853
590.321	18.3795
592.056	13.8328
593.79	13.3472
595.525	4.96457
597.259	0.432838
598.994	6.5523
600.728	4.82036
602.461	12.9391
604.193	10.8121
605.925	0.135136
607.657	12.6955
609.389	8.67367
611.12	1.35614
612.851	18.3993
614.582	7.61821
616.312	9.05205
618.042	8.76416
619.772	1.2688
621.501	9.72839
623.23	0.940826
624.959	15.8663
626.687	5.82093
628.415	4.06123
630.143	1.68646
631.87	11.7846
633.597	15.4491
635.324	0.719284
637.05	4.69823
638.777	3.73949
640.502	2.86737
642.228	0.722248
643.953	2.50776
645.677	3.86426
647.402	4.23774
649.126	3.21716
650.85	3.15546
652.573	5.46704
654.294	6.37155
656.017	12.818
657.739	6.51527
659.461	2.75902
661.183	1.81691
662.905	4.0503
664.626	2.77881
666.347	0.492798
668.065	2.06205
669.785	3.87538
671.505	1.23966
673.225	12.6832
674.944	4.81502
676.661	8.23955
678.379	4.7935
680.097	5.88997
681.815	1.86921
683.533	4.29239
685.248	1.75298
686.965	11.032
688.681	6.55027
690.398	9.16587
692.111	6.04812
693.827	19.8686
695.542	9.19663
697.257	13.1508
698.97	1.24035
700.684	3.11133
702.398	8.62725
704.11	5.61222
705.823	10.9704
707.536	4.01334
709.247	2.5403
710.959	0.219418
712.671	2.15112
714.381	2.84013
716.092	2.35414
717.803	8.52646
719.512	8.97783
721.222	11.2233
722.932	5.26998
724.64	11.7606
726.349	6.96979
728.057	0.95602
729.765	3.92216
731.474	2.88514
733.18	6.77852
734.888	1.86227
736.593	0.887405
738.3	6.41065
740.005	1.21068
741.712	1.93728
743.418	0.102253
745.122	0.805748
746.827	1.765
748.531	6.77996
750.235	0.435913
751.938	7.48622
753.642	5.13951
755.344	5.76008
757.048	10.4627
758.749	4.38432
760.452	0.800083
762.153	15.4304
763.855	4.61105
765.555	11.0925
767.255	5.03211
768.956	2.21624
770.655	6.23055
772.356	5.32539
774.054	11.6874
775.755	5.6424
777.452	1.6859
779.15	10.4363
780.849	1.76694
782.546	9.51035
784.242	14.7507
785.94	3.9969
787.636	4.62942
789.334	4.34829
791.029	0.756863
792.724	3.47668
794.42	4.51965
796.115	0.630089
797.809	3.66179
799.502	3.18788
801.197	5.73513
802.89	6.14832
804.583	5.99344
806.277	4.7135
807.969	4.29496
809.661	1.09929
811.353	7.91149
813.046	0.145214
814.736	2.35653
816.427	2.37438
818.117	7.98674
819.809	6.69201
821.498	5.41609
823.187	2.29456
824.876	5.36097
826.565	3.06256
828.255	3.46938
829.943	8.15178
831.63	5.22723
833.318	0.316971
835.005	2.02293
836.693	3.86187
838.379	8.59615
840.065	2.98756
841.751	2.47035
843.436	9.13887
845.121	8.99034
846.806	5.5548
848.491	1.79255
850.177	3.01389
851.86	11.1047
853.544	1.13593
855.227	1.94258
856.91	12.3304
858.592	6.59768
860.275	4.22601
861.956	7.63728
863.638	2.44519
865.319	5.79188
867	4.26812
868.681	4.21033
870.361	6.84674
872.041	1.52959
873.721	5.69908
875.4	2.97946
877.079	6.75507
878.758	7.10566
880.436	6.90712
882.114	0.526287
883.792	5.0774
885.47	2.87744
887.147	4.07262
888.824	2.8443
890.5	2.76598
892.176	3.3913
893.852	0.375496
895.528	5.93013
897.201	6.89515
898.876	5.10179
900.551	3.88843
902.225	3.07905
903.899	9.1493
905.573	4.06753
907.246	9.64506
908.919	1.90041
910.59	1.21172
912.262	4.70055
913.935	1.2976
915.606	1.19197
917.278	6.05753
918.949	1.14582
920.618	1.98153
922.289	4.99567
923.959	6.88402
925.629	2.83466
927.297	7.68254
928.966	5.21308
930.635	7.93755
932.304	5.49292
933.97	7.19625
935.638	0.857498
937.306	8.40739
938.973	3.31475
940.638	0.497814
942.305	1.11617
943.972	2.09798
945.636	0.565102
947.302	0.568672
948.968	6.90921
950.633	1.57684
952.296	2.35132
953.961	2.34678
955.623	4.63263
957.287	3.2521
958.951	3.71066
960.612	1.25551
962.275	0.533653
963.938	0.0237808
965.599	2.25835
967.261	2.77306
968.921	0.058876
970.582	7.6317
972.243	3.98218
973.902	0.419212
975.563	8.35988
977.221	4.08197
978.881	4.66827
980.539	3.02174
982.199	3.72127
983.856	0.31778
985.514	7.29068
987.171	3.28276
988.829	1.93011
990.485	2.04099
992.143	1.3027
993.798	1.08561
995.455	0.811615
997.109	4.88625
998.766	5.51997
1000.42	3.29996
1002.08	0.656845
1003.73	9.66775
1005.38	13.2875
1007.04	5.047
1008.69	8.61762
1010.34	0.560318
1012	5.56464
1013.65	2.621
1015.3	10.086
1016.95	1.98969
1018.6	0.182076
1020.25	2.07253
1021.91	6.48685
1023.56	0.334213
1025.21	2.43833
1026.86	4.61356
1028.51	2.38297
1030.15	2.28927
1031.8	2.11151
1033.45	9.87136
1035.1	2.4923
1036.75	0.672958
1038.4	7.21196
1040.04	10.5865
1041.69	6.25327
1043.34	0.408257
1044.98	15.5695
1046.63	4.39728
1048.27	9.26846
1049.92	0.896042
1051.56	1.19731
1053.21	2.71516
1054.85	4.72408
1056.5	6.01025
1058.14	3.90462
1059.78	5.93206
1061.43	4.25135
1063.07	13.6445
1064.71	4.62003
1066.35	0.505646
1068	2.90361
1069.64	0.648918
1071.28	2.92234
1072.92	7.41808
1074.56	6.75918
